17729,20635,,1,PDZX-ERP140GF,0,0,,1240920,255528,,0,3,2014-08-27 14:40:49.00018,2014-08-27 14:40:49.00018,,,0
17728,20634,,1,PDZX-ERP112GF,0,0,,1123200,231336,,0,3,2014-08-27 14:40:49.000179,2014-08-27 14:40:49.000179,,,0
17713,20619,,1,PDZ-ERP160GF,0,0,,1121040,230904,,0,3,2014-08-27 14:40:48.000164,2014-08-27 14:40:48.000164,,,0
17761,20667,,1,PEZ-ERP160DF,0,0,,1110240,228636,,0,3,2014-08-27 14:40:53.000212,2014-08-27 14:40:53.000212,,,0
17712,20618,,1,PDZ-ERP140GF,0,0,,1028160,211788,,0,3,2014-08-27 14:40:48.000163,2014-08-27 14:40:48.000163,,,0
17705,20611,,1,PCZ-ZRP80HF,0,0,,869400,187704,,0,3,2014-08-27 14:40:47.000156,2014-08-27 14:40:47.000156,,,0
17708,20614,,1,PCZ-ZRP80SHF,0,0,,869400,187704,,0,3,2014-08-27 14:40:47.000159,2014-08-27 14:40:47.000159,,,0
17704,20610,,1,PCZ-ZRP63SKLF,0,0,,697680,150660,,0,3,2014-08-27 14:40:47.000155,2014-08-27 14:40:47.000155,,,0
17731,20637,,1,PDZX-ERP224GF,0,0,,1698840,349920,,0,3,2014-08-27 14:40:50.000182,2014-08-27 14:40:50.000182,,,0
17752,20658,,1,PDZ-ZRP50SGF,0,0,,685800,148068,,0,3,2014-08-27 14:40:52.000203,2014-08-27 14:40:52.000203,,,0
17706,20612,,1,PCZ-ZRP80KF,0,0,,748440,161568,,0,3,2014-08-27 14:40:47.000157,2014-08-27 14:40:47.000157,,,0
17738,20644,,1,PDZX-HRP80GF,0,0,,1059480,455544,,0,3,2014-08-27 14:40:50.000189,2014-08-27 14:40:50.000189,,,0
17707,20613,,1,PCZ-ZRP80KLF,0,0,,751680,162324,,0,3,2014-08-27 14:40:47.000158,2014-08-27 14:40:47.000158,,,0
17735,20641,,1,PDZX-HRP112GF,0,0,,1180440,507492,,0,3,2014-08-27 14:40:50.000186,2014-08-27 14:40:50.000186,,,0
17732,20638,,1,PDZX-ERP280GF,0,0,,2002320,412452,,0,3,2014-08-27 14:40:50.000183,2014-08-27 14:40:50.000183,,,0
17710,20616,,1,PCZ-ZRP80SKLF,0,0,,751680,162324,,0,3,2014-08-27 14:40:47.000161,2014-08-27 14:40:47.000161,,,0
17733,20639,,1,PDZX-ERP80GF,0,0,,1002240,206388,,0,3,2014-08-27 14:40:50.000184,2014-08-27 14:40:50.000184,,,0
17754,20660,,1,PDZ-ZRP56SGF,0,0,,714960,154332,,0,3,2014-08-27 14:40:52.000205,2014-08-27 14:40:52.000205,,,0
17762,20668,,1,PEZ-ERP224BF,0,0,,1535760,316332,,0,3,2014-08-27 14:40:56.000213,2014-08-27 14:40:56.000213,,,0
17737,20643,,1,PDZX-HRP160GF,0,0,,1424520,612468,,0,3,2014-08-27 14:40:50.000188,2014-08-27 14:40:50.000188,,,0
17717,20623,,1,PDZ-ERP50SGF,0,0,,654480,134784,,0,3,2014-08-27 14:40:48.000168,2014-08-27 14:40:48.000168,,,0
16443,20047,,1,RCB-AP40GH2,0,0,,594000,135972,,0,3,2014-08-27 14:09:24.001341,2014-08-27 14:09:24.001341,,,0
17753,20659,,1,PDZ-ZRP56GF,0,0,,714960,154332,,0,3,2014-08-27 14:40:52.000204,2014-08-27 14:40:52.000204,,,0
17739,20645,,1,PDZX-ZRP112GF,0,0,,1166400,251856,,0,3,2014-08-27 14:40:50.00019,2014-08-27 14:40:50.00019,,,0
17709,20615,,1,PCZ-ZRP80SKF,0,0,,748440,161568,,0,3,2014-08-27 14:40:47.00016,2014-08-27 14:40:47.00016,,,0
17740,20646,,1,PDZX-ZRP140GF,0,0,,1297080,280152,,0,3,2014-08-27 14:40:51.000191,2014-08-27 14:40:51.000191,,,0
17743,20649,,1,PDZX-ZRP280GF,0,0,,2114640,456732,,0,3,2014-08-27 14:40:51.000194,2014-08-27 14:40:51.000194,,,0
17759,20665,,1,PEZ-ERP112DF,0,0,,878040,180792,,0,3,2014-08-27 14:40:53.00021,2014-08-27 14:40:53.00021,,,0
17744,20650,,1,PDZX-ZRP80GF,0,0,,1041120,224856,,0,3,2014-08-27 14:40:51.000195,2014-08-27 14:40:51.000195,,,0
17745,20651,,1,PDZX-ZRP80SGF,0,0,,1041120,224856,,0,3,2014-08-27 14:40:51.000196,2014-08-27 14:40:51.000196,,,0
17748,20654,,1,PDZ-ZRP160GF,0,0,,1178280,254448,,0,3,2014-08-27 14:40:51.000199,2014-08-27 14:40:51.000199,,,0
17727,20633,,1,PDZ-HRP80GF,0,0,,826200,355212,,0,3,2014-08-27 14:40:49.000178,2014-08-27 14:40:49.000178,,,0
17755,20661,,1,PDZ-ZRP63GF,0,0,,758160,163728,,0,3,2014-08-27 14:40:52.000206,2014-08-27 14:40:52.000206,,,0
22372,24996,,1,PEZ-ERP50SDH,0,0,,732240,150768,,0,13,2015-03-17 17:07:10.000399,2015-03-17 17:07:10.000399,,,0
17764,20670,,1,PEZ-ERP50DF,0,0,,646920,133164,,0,3,2014-08-27 14:40:56.000215,2014-08-27 14:40:56.000215,,,0
17757,20663,,1,PDZ-ZRP80GF,0,0,,807840,174420,,0,3,2014-08-27 14:40:52.000208,2014-08-27 14:40:52.000208,,,0
17749,20655,,1,PDZ-ZRP40GF,0,0,,613440,132408,,0,3,2014-08-27 14:40:52.0002,2014-08-27 14:40:52.0002,,,0
17720,20626,,1,PDZ-ERP63GF,0,0,,721440,148608,,0,3,2014-08-27 14:40:48.000171,2014-08-27 14:40:48.000171,,,0
17766,20672,,1,PEZ-ERP56DF,0,0,,670680,138132,,0,3,2014-08-27 14:40:56.000217,2014-08-27 14:40:56.000217,,,0
17758,20664,,1,PDZ-ZRP80SGF,0,0,,807840,174420,,0,3,2014-08-27 14:40:52.000209,2014-08-27 14:40:52.000209,,,0
17765,20671,,1,PEZ-ERP50SDF,0,0,,646920,133164,,0,3,2014-08-27 14:40:56.000216,2014-08-27 14:40:56.000216,,,0
17714,20620,,1,PDZ-ERP40GF,0,0,,589680,121392,,0,3,2014-08-27 14:40:48.000165,2014-08-27 14:40:48.000165,,,0
17767,20673,,1,PEZ-ERP56SDF,0,0,,670680,138132,,0,3,2014-08-27 14:40:56.000218,2014-08-27 14:40:56.000218,,,0
17763,20669,,1,PEZ-ERP280BF,0,0,,1872720,385776,,0,3,2014-08-27 14:40:56.000214,2014-08-27 14:40:56.000214,,,0
17771,20677,,1,PEZ-ERP80SDF,0,0,,759240,156384,,0,3,2014-08-27 14:40:57.000222,2014-08-27 14:40:57.000222,,,0
17721,20627,,1,PDZ-ERP63SGF,0,0,,721440,148608,,0,3,2014-08-27 14:40:49.000172,2014-08-27 14:40:49.000172,,,0
